Timestamp,F1_415nm,F2_445nm,F3_480nm,F4_515nm,F5_555nm,F6_590nm,F7_630nm,F8_680nm
2025-08-01 16:16:32,3.03,5.10,6.34,8.93,67.48,42.28,11.03,13.17
2025-08-01 16:17:32,2.03,4.45,5.97,8.03,56.72,32.00,10.00,12.00
2025-08-01 16:18:32,4.00,7.76,10.00,13.31,84.31,44.00,16.00,17.69
2025-08-01 16:19:32,1.38,3.00,3.52,5.14,35.55,19.72,6.10,7.34
2025-08-01 16:20:32,2.00,4.00,5.00,7.00,45.28,23.90,9.00,10.00
2025-08-01 16:21:32,1.62,3.00,3.90,4.97,36.00,19.69,6.48,7.69
2025-08-01 16:22:32,1.00,2.13,2.60,3.73,26.90,14.83,4.53,5.43
2025-08-01 16:23:32,1.00,2.97,3.00,4.52,30.41,16.10,5.24,6.03
2025-08-01 16:24:32,0.48,1.86,1.97,2.03,19.00,10.72,3.00,4.00
2025-08-01 16:25:32,1.00,3.00,3.07,4.86,30.17,14.14,5.86,6.59
2025-08-01 16:26:32,2.00,4.00,5.00,7.03,41.79,20.00,8.00,9.00
2025-08-01 16:27:32,1.00,2.00,2.03,3.14,26.00,16.03,4.00,5.00
2025-08-01 16:28:32,1.00,2.00,2.00,3.14,25.93,16.00,4.00,5.00
2025-08-01 16:29:32,0.24,1.24,1.21,2.07,18.38,11.28,2.83,3.07
2025-08-01 16:30:32,0.21,1.66,1.38,2.21,19.41,12.38,3.03,3.69
2025-08-01 16:31:32,0.21,1.14,1.31,2.14,17.62,10.52,2.45,3.28
2025-08-01 16:32:32,0.77,1.93,2.03,2.20,20.00,12.60,3.00,4.00
2025-08-01 16:33:32,0.52,1.66,1.97,2.10,19.03,10.48,3.00,4.00
2025-08-01 16:34:32,0.34,1.52,1.83,2.10,19.00,10.52,3.00,4.00
2025-08-01 16:35:32,0.38,1.62,1.83,2.28,19.66,10.86,3.14,4.10
2025-08-01 16:36:32,1.00,2.00,2.14,3.07,26.00,14.07,4.00,5.00
2025-08-01 16:37:32,0.14,1.14,1.21,2.14,17.14,11.03,2.28,3.24
2025-08-01 16:38:32,0.10,1.03,1.00,2.07,17.03,10.55,2.07,3.00
2025-08-01 16:39:32,0.97,2.00,2.00,3.03,21.93,12.28,3.00,4.00
2025-08-01 16:40:32,0.79,2.00,2.00,2.93,21.72,12.24,3.00,4.00
2025-08-01 16:41:32,0.10,1.03,1.03,1.34,13.97,9.48,1.72,2.48
2025-08-01 16:42:32,2.00,4.27,5.60,7.73,50.00,26.70,9.10,10.70
2025-08-01 16:43:32,1.45,3.48,4.45,5.97,40.76,21.76,7.07,8.48
2025-08-01 16:44:32,2.90,5.00,6.17,9.00,60.17,32.00,11.00,12.90
2025-08-01 16:45:32,3.00,6.00,7.72,10.21,68.93,36.83,13.00,15.00
2025-08-01 16:46:32,0.69,1.76,2.03,2.86,22.21,12.55,3.69,4.69
2025-08-01 16:47:32,0.00,0.90,0.00,1.10,10.38,2.00,3.07,5.31
2025-08-01 16:48:32,0.00,0.31,0.34,0.41,6.86,5.10,0.69,1.41
2025-08-01 16:49:32,1.31,2.83,3.38,4.59,29.45,15.76,5.14,5.93
2025-08-01 16:50:32,85.48,144.72,208.14,275.10,896.52,527.24,315.10,320.03
2025-08-01 16:51:32,32.97,57.34,82.83,105.41,405.62,103.24,115.76,114.38
2025-08-01 16:52:32,102.47,178.70,257.10,327.13,1000.00,349.60,361.93,358.50
2025-08-01 16:53:32,102.52,172.45,252.00,334.17,988.21,531.93,376.69,382.17
2025-08-01 16:54:32,140.62,236.66,348.03,462.45,1000.00,764.55,533.17,544.52
2025-08-01 16:55:32,55.55,93.55,135.00,178.03,782.34,327.00,204.10,207.14
2025-08-01 16:56:32,38.69,65.93,96.48,124.90,491.86,131.69,139.62,138.62
2025-08-01 16:57:32,188.90,322.62,464.52,597.45,1000.00,862.62,668.14,667.93
2025-08-01 16:58:32,151.21,258.38,371.66,475.72,1000.00,606.31,530.00,528.17
2025-08-01 16:59:32,39.66,69.34,100.00,126.31,486.79,123.97,138.86,136.76
2025-08-01 17:00:32,23.76,41.38,57.90,71.17,278.38,79.79,76.14,73.28
2025-08-01 17:01:32,281.03,482.07,706.24,924.66,1000.00,999.72,986.55,988.31
2025-08-01 17:02:32,100.80,172.23,252.93,328.23,977.87,345.77,367.37,371.13
2025-08-01 17:03:32,280.14,441.17,586.21,728.79,1000.00,1000.00,810.79,858.07
2025-08-01 17:04:32,2.72,16.38,17.28,24.14,82.52,9.83,32.76,36.03
2025-08-01 17:05:32,5.55,30.00,31.97,41.97,141.90,18.48,56.86,61.72
2025-08-01 17:06:32,5.00,21.52,24.28,32.03,120.90,27.41,42.14,46.34
2025-08-01 17:07:32,4.14,22.38,23.69,31.66,111.28,15.07,43.31,47.45
2025-08-01 17:08:32,7.24,35.41,37.14,50.45,177.93,26.07,66.79,72.52
2025-08-01 17:09:32,5.86,31.24,33.45,44.07,148.24,18.24,58.79,63.52
2025-08-01 17:10:32,7.83,33.76,36.59,49.86,175.48,26.62,66.48,70.97
2025-08-01 17:11:32,13.07,61.72,66.83,88.24,296.86,38.90,118.31,128.66
2025-08-01 17:12:32,11.07,20.90,29.30,43.13,178.10,61.40,50.90,50.63
2025-08-01 17:13:32,192.10,323.45,458.90,586.21,1000.00,895.14,653.10,660.24
2025-08-01 17:14:32,177.03,303.97,445.24,579.72,1000.00,772.28,650.24,654.17
2025-08-01 17:15:32,55.03,94.86,138.69,176.28,669.62,162.76,194.69,191.93
2025-08-01 17:16:32,61.38,105.93,156.14,199.83,763.34,187.10,221.10,218.93
2025-08-01 17:17:32,205.07,352.00,514.59,668.86,1000.00,928.17,749.97,753.76
2025-08-01 17:18:32,72.03,126.14,180.52,230.45,988.45,376.34,254.55,253.00
2025-08-01 17:19:32,95.69,167.52,240.83,307.07,1000.00,411.00,338.79,337.45
2025-08-01 17:20:32,38.93,64.90,91.72,119.28,566.34,247.97,134.59,134.90
2025-08-01 17:21:32,18.21,31.28,44.66,55.86,220.52,62.41,61.24,59.66
2025-08-01 17:22:32,36.73,63.87,91.13,112.97,428.93,107.87,122.23,118.00
2025-08-01 17:23:32,43.59,75.62,109.86,139.03,530.62,132.48,152.28,148.93
2025-08-01 17:24:32,28.93,49.83,71.07,91.48,436.55,179.24,101.59,100.93
2025-08-01 17:25:32,169.90,257.83,333.59,419.03,1000.00,1000.00,465.34,489.03
2025-08-01 17:26:32,92.41,138.83,180.03,224.07,985.48,847.93,245.93,265.28
2025-08-01 17:27:32,102.79,158.55,207.28,258.97,977.17,820.86,284.31,301.00
2025-08-01 17:28:32,76.79,110.86,139.45,178.62,1000.00,941.72,201.03,217.45
2025-08-01 17:29:32,135.14,204.28,265.62,336.10,1000.00,1000.00,377.72,403.90
2025-08-01 17:30:32,61.66,85.55,104.79,135.24,948.45,882.41,152.52,164.45
2025-08-01 17:31:32,206.66,325.79,439.52,560.38,1000.00,1000.00,632.93,675.24
2025-08-01 17:32:32,245.67,383.67,507.57,640.37,1000.00,1000.00,711.97,742.17
2025-08-01 17:33:32,1.48,3.45,4.17,5.66,36.97,19.55,6.79,8.24
2025-08-01 17:34:32,0.00,0.28,0.07,0.21,4.00,2.69,0.31,1.14
2025-08-01 17:35:32,0.41,1.48,1.48,2.03,14.34,7.34,2.38,3.00
2025-08-01 17:36:32,0.17,2.00,2.00,3.00,16.93,6.10,3.86,4.97
2025-08-01 17:37:32,0.03,1.97,1.72,2.90,16.07,5.17,4.00,5.03
2025-08-01 17:38:32,0.00,1.24,1.00,2.07,13.41,3.93,3.55,5.52
2025-08-01 17:39:32,0.00,1.07,1.00,2.00,14.31,3.86,3.48,5.24
2025-08-01 17:40:32,0.00,1.28,1.03,2.21,15.55,5.59,3.69,5.34
2025-08-01 17:41:32,0.00,1.00,1.00,2.07,13.72,6.00,3.00,4.83
2025-08-01 17:42:32,0.00,1.00,1.00,2.03,13.77,5.93,3.00,4.73
2025-08-01 17:43:32,0.14,1.97,2.00,2.14,18.00,9.28,3.00,3.72
2025-08-01 17:44:32,0.17,1.93,2.00,2.07,18.00,8.79,3.00,3.48
2025-08-01 17:45:32,0.10,1.14,1.34,2.10,16.38,9.21,2.97,3.00
2025-08-01 17:46:32,0.00,1.00,1.00,1.97,14.03,7.52,2.00,3.00
2025-08-01 17:47:32,0.00,1.00,1.03,1.76,13.76,7.66,2.00,2.90
2025-08-01 17:48:32,0.00,0.00,0.00,0.14,2.69,2.00,0.00,0.17
2025-08-01 17:49:32,0.00,0.00,0.00,0.24,2.41,2.00,0.00,0.00
2025-08-01 17:50:32,0.00,1.00,1.00,1.17,11.21,5.79,2.00,2.00
2025-08-01 17:51:32,0.00,1.00,1.00,1.14,10.83,5.86,1.72,2.00
2025-08-01 17:52:32,0.00,1.00,1.03,1.17,10.43,5.93,1.23,2.00
2025-08-01 17:53:32,0.00,0.00,0.00,0.00,1.45,2.00,0.00,0.00
2025-08-01 17:54:32,0.00,0.55,0.00,0.14,3.07,1.93,0.14,0.90
2025-08-01 17:55:32,0.00,0.00,0.00,0.24,2.59,2.00,0.00,0.34
2025-08-01 17:56:32,0.00,0.31,0.00,0.14,3.17,2.00,0.03,0.79
2025-08-01 17:57:32,0.03,0.21,0.00,0.10,3.00,2.00,0.03,0.93
2025-08-01 17:58:32,0.00,0.24,0.00,0.03,3.00,2.00,0.00,0.79
2025-08-01 17:59:32,0.00,0.48,0.00,0.07,3.14,2.00,0.17,0.93
2025-08-01 18:00:32,0.00,0.66,0.17,0.83,7.00,4.07,0.90,1.28
2025-08-01 18:01:32,0.00,0.00,0.00,0.07,1.90,1.93,0.00,0.10
2025-08-01 18:02:32,0.03,1.00,0.90,1.10,9.57,5.87,1.03,2.00
2025-08-01 18:03:32,0.00,1.00,1.00,1.07,10.38,5.79,1.28,2.00
2025-08-01 18:04:32,0.00,1.00,1.00,1.14,9.48,5.79,1.00,2.00
2025-08-01 18:05:32,0.00,1.00,0.69,1.17,8.34,4.31,1.00,1.76
2025-08-01 18:06:32,0.00,0.83,0.00,0.45,6.41,4.00,1.00,1.00
2025-08-01 18:07:32,0.00,0.38,0.00,0.24,5.45,3.90,0.72,1.00
2025-08-01 18:08:32,0.00,0.14,0.00,0.10,4.38,2.00,0.41,1.00
2025-08-01 18:09:32,0.00,0.28,0.00,0.21,4.41,2.00,0.76,1.00
2025-08-01 18:10:32,0.00,0.10,0.00,0.07,4.41,2.00,0.17,1.00
2025-08-01 18:11:32,0.00,0.21,0.00,0.24,4.52,2.00,0.17,1.00
2025-08-01 18:12:32,0.00,0.07,0.03,0.13,4.33,2.00,0.27,1.00
2025-08-01 18:13:32,0.00,0.24,0.00,0.07,4.38,2.17,0.24,1.00
2025-08-01 18:14:32,0.00,0.07,0.00,0.14,4.55,2.00,0.07,1.00
2025-08-01 18:15:32,0.00,0.38,0.00,0.24,5.28,2.86,0.55,1.00
2025-08-01 18:16:32,0.00,0.21,0.00,0.24,4.59,3.79,0.07,1.00
2025-08-01 18:17:32,0.00,0.00,0.00,0.21,2.62,1.93,0.00,0.17
2025-08-01 18:18:32,0.00,0.00,0.00,0.00,2.34,2.00,0.00,0.45
2025-08-01 18:19:32,0.00,0.00,0.00,0.28,2.62,1.86,0.00,0.86
2025-08-01 18:20:32,0.00,0.00,0.00,0.28,3.45,1.93,0.00,0.93
2025-08-01 18:21:32,0.00,0.00,0.00,0.17,2.97,2.00,0.00,0.86
2025-08-01 18:22:32,0.00,0.00,0.00,0.13,3.40,1.93,0.00,0.93
2025-08-01 18:23:32,0.00,0.00,0.00,0.03,1.55,2.00,0.00,0.00
2025-08-01 18:24:32,0.00,0.93,0.28,1.10,8.28,4.00,1.31,2.28
2025-08-01 18:25:32,0.00,1.07,1.07,2.72,16.31,3.86,4.00,6.31
2025-08-01 18:26:32,0.00,0.17,0.03,0.24,4.55,2.48,0.24,1.00
2025-08-01 18:27:33,0.00,0.00,0.00,0.00,0.55,2.00,0.00,0.00
2025-08-01 18:28:32,0.00,0.34,0.17,0.41,5.72,3.52,0.69,1.38
2025-08-01 18:29:33,0.00,0.00,0.00,0.00,0.55,1.79,0.00,0.00
2025-08-01 18:30:33,0.48,1.83,2.00,2.93,15.69,4.24,3.62,4.90
2025-08-01 18:31:32,0.00,0.00,0.00,0.21,2.59,1.93,0.00,0.83
2025-08-01 18:32:32,0.00,0.00,0.00,0.07,2.20,2.00,0.00,0.67
2025-08-01 18:33:33,0.00,0.00,0.00,0.07,2.34,2.00,0.00,0.31
2025-08-01 18:34:33,0.00,0.00,0.00,0.10,1.28,2.00,0.00,0.00
2025-08-01 18:35:33,0.00,0.66,0.52,1.55,10.38,1.93,2.21,4.10
2025-08-01 18:36:32,0.00,0.14,0.00,1.07,7.34,2.00,1.17,3.00
2025-08-01 18:37:33,0.00,0.41,0.38,1.52,10.34,1.52,3.03,5.62
2025-08-01 18:38:33,0.00,0.28,0.00,0.41,4.59,2.00,0.52,1.38
2025-08-01 18:39:32,0.00,0.00,0.00,0.07,4.10,2.00,0.62,1.52
2025-08-01 18:40:33,0.00,1.00,1.00,1.86,11.86,1.93,2.97,4.97
2025-08-01 18:41:33,0.00,1.00,1.00,2.07,13.79,2.00,3.14,6.00
2025-08-01 18:42:32,0.00,1.00,1.00,2.03,15.80,2.00,4.00,7.00
2025-08-01 18:43:33,0.00,0.72,1.00,1.59,12.00,2.00,3.00,5.00
2025-08-01 18:44:33,0.00,0.83,0.90,1.59,11.79,1.93,3.00,5.00
2025-08-01 18:45:33,0.00,0.14,0.00,1.07,8.31,2.00,1.83,3.10
2025-08-01 18:46:33,0.00,0.17,0.00,0.17,3.62,1.86,0.38,1.10
2025-08-01 18:47:33,0.00,0.00,0.00,0.07,2.07,1.38,0.00,1.00
2025-08-01 18:48:33,0.00,0.00,0.00,0.07,1.90,0.90,0.00,1.00
2025-08-01 18:49:33,0.00,0.00,0.00,0.00,2.97,1.93,0.07,1.00
2025-08-01 18:50:33,0.00,0.00,0.00,0.03,2.97,2.00,0.00,1.00
2025-08-01 18:51:33,0.00,0.00,0.00,0.24,3.31,1.93,0.07,1.00
2025-08-01 18:52:33,0.03,1.33,1.37,3.97,23.87,2.33,7.27,12.53
2025-08-01 18:53:33,0.00,1.00,1.00,2.31,17.59,2.00,4.07,7.10
2025-08-01 18:54:33,0.00,1.00,1.00,2.28,15.62,2.07,3.72,6.55
2025-08-01 18:55:33,0.00,0.00,0.00,0.00,2.34,1.59,0.00,1.00
